Date,Mean_Temp_C,Variance_Temp_C
2024-01-01,-47.274371210734024,1.1788919399061546
2024-01-02,-46.830635452270485,0.42353679312145687
2024-01-03,-45.97187271118162,0.041875418784911744
2024-01-04,-45.67883275349933,0.25971478217818206
2024-01-05,-39.96800333658852,9.348798693112458
2024-01-06,-31.45347696940102,1.0071413587170863
2024-01-07,-29.130174382527645,1.0643694455595527
2024-01-08,-35.05442657470701,2.551482774394875
2024-01-09,-40.70703862508136,1.9299609037682075
2024-01-10,-40.007780456542946,1.625642347149551
2024-01-11,-37.42603530883787,3.1078536197552844
2024-01-12,-39.976714833577454,0.1408224890458061
2024-01-13,-39.269726816813126,2.277633211166378
2024-01-14,-41.250835800170876,2.216582211933807
2024-01-15,-41.679786427815735,1.2667783589357795
2024-01-16,-37.405111694335915,19.277766766705707
2024-01-17,-32.13016103108722,0.3967828093769236
2024-01-18,-33.243013127644836,0.2511166406616718
2024-01-19,-33.523027165730774,0.48364920703615
2024-01-20,-29.659225209554013,1.5332329003318186
2024-01-21,-22.18874524434405,6.303402211245056
2024-01-22,-17.537171427408833,1.3631823416928655
2024-01-23,-22.743919754028298,11.08325568204964
2024-01-24,-30.525127156575497,1.1051542301170734
2024-01-25,-33.3222717285156,5.696417925665931
2024-01-26,-33.69686546325681,2.0447398820700378
2024-01-27,-32.29779790242511,3.917130344235274
2024-01-28,-27.05136400858559,2.1839945831836505
2024-01-29,-25.860731506347634,3.749246051282777
2024-01-30,-22.373606745401997,0.8126378460530962
2024-01-31,-25.207349522908505,0.3313392019089305
2024-02-01,-27.24598096211749,1.684157356173172
2024-02-02,-31.086337788899716,1.8111483491892513
2024-02-03,-35.42798080444334,0.6832120037724962
2024-02-04,-36.45555152893064,3.521929293867288
2024-02-05,-36.56201337178546,4.546867475893021
2024-02-06,-34.95228042602537,38.41181759007062
2024-02-07,-22.57342376708982,0.5817629185815653
2024-02-08,-23.537071609497048,1.4003841555155911
2024-02-09,-26.98591779073077,6.15179018269757
2024-02-10,-30.806194051106747,3.047901377094806
2024-02-11,-31.804247283935524,0.16354757000711592
2024-02-12,-28.94189809163409,3.1392828150160814
2024-02-13,-26.4339291890462,4.775235156138983
2024-02-14,-26.363315963745094,1.049871839996437
2024-02-15,-32.29747365315753,13.625844860811613
2024-02-16,-37.43784243265785,0.763953204935711
2024-02-17,-33.554786427815735,10.67421307668782
2024-02-18,-25.74302012125649,1.2036910791777904
2024-02-19,-24.758420054117817,4.286026360426654
2024-02-20,-23.2636894226074,0.7070619673516679
2024-02-21,-23.312354151407856,7.206326665560078
2024-02-22,-25.209371948242165,3.6945648812300838
2024-02-23,-28.443948491414364,2.4929942520680517
2024-02-24,-24.624594116210915,4.007015468882552
2024-02-25,-21.599349721272763,0.5430492797151804
2024-02-26,-16.28347307840981,4.608036904275248
2024-02-27,-12.484663391113259,12.548850777733605
2024-02-28,-7.685666783650693,0.5671876402722975
2024-02-29,-13.465148035685198,3.9193298534369707
2024-03-01,-16.28528188069659,0.44777612453455934
2024-03-02,-12.551134490966774,1.8823875349141115
2024-03-03,-11.368118667602516,2.0917437653176116
2024-03-04,-23.179937108357723,21.751328853957805
2024-03-05,-26.824526214599587,2.37053861040719
2024-03-06,-29.3405085245768,2.6166666833386336
2024-03-07,-27.77348874409991,4.13614266221177
2024-03-08,-28.55874608357745,3.8428583910362146
2024-03-09,-27.718180084228493,2.0363213167341505
2024-03-10,-29.19717381795245,6.764310712555823
2024-03-11,-30.04342117309568,4.906563758602715
2024-03-12,-32.75526339213051,6.877681129999675
2024-03-13,-28.44011027018227,7.395737531200415
2024-03-14,-23.246539179484028,0.7988195380890425
2024-03-15,-24.952851994832333,16.888982190876252
2024-03-16,-30.256557210286434,6.495835155416796
2024-03-17,-24.76956469217934,10.171359006024028
2024-03-18,-14.136280441284157,2.0739749402140055
2024-03-19,-18.371522013346333,31.5120835049246
2024-03-20,-22.95602709452309,1.172308087115703
2024-03-21,-25.288889948526997,18.43271598604972
2024-03-22,-30.582233174641903,6.180968426704769
2024-03-23,-33.06832097371417,10.20779303009072
2024-03-24,-33.61053886413572,3.523196431814237
2024-03-25,-30.199648920694965,4.10671171736087
2024-03-26,-26.584775034586567,2.0323889615036834
2024-03-27,-24.106047058105446,7.602177616480428
2024-03-28,-31.433286412556942,5.199614337548055
2024-03-29,-25.4210806528727,4.455732384443965
2024-03-30,-15.597120030721007,17.542012355794423
2024-03-31,-11.164671325683571,4.0886535591174225
2024-04-01,-18.05855852762856,12.834384313599813
2024-04-02,-23.37404925028481,0.9498081972993128
2024-04-03,-26.082142257690407,6.845077920594728
2024-04-04,-26.844810867309548,2.408532748489961
2024-04-05,-26.50505739847817,7.527898563566448
2024-04-06,-21.96363995869952,10.278924965871637
2024-04-07,-14.71516329447426,5.327302266552174
2024-04-08,-8.264032745361305,1.7149713100176693
2024-04-09,-12.98864847819008,32.30138582784114
2024-04-10,-21.638010406494118,13.261277973404503
2024-04-11,-24.63767534891762,2.506898802035317
2024-04-12,-20.773423894246395,1.4995346895977695
2024-04-13,-20.78494237263995,17.382227780625623
2024-04-14,-16.44969278971352,7.227162987802228
2024-04-15,-10.004610443115212,7.497286110791417
2024-04-16,-9.539913558959938,22.46734540294104
2024-04-17,-15.262359364827452,2.991650565448152
2024-04-18,-17.167761866251606,1.7601535041172207
2024-04-19,-6.0009902954101335,13.754827557092844
2024-04-20,-4.788752619425433,28.50591843314234
2024-04-21,-7.156916046142555,4.533575336880555
2024-04-22,-4.279796981811501,14.850713752691567
