Date,Mean_Temp_C,Variance_Temp_C
2024-01-01,-8.15189399719236,2.213657585250379
2024-01-02,-1.9383828481038183,4.692253761303517
2024-01-03,-6.148956044514951,28.622511372065578
2024-01-04,-25.074991607665993,36.85864781251197
2024-01-05,-23.81150919596352,56.27318265377673
2024-01-06,-6.362168375651019,1.6906506712871814
2024-01-07,-15.478969955444313,40.328519780495604
2024-01-08,-9.144433085123675,69.781821393382
2024-01-09,-8.641283416748024,32.701141768605645
2024-01-10,-17.939502461751278,6.092287145451539
2024-01-11,-9.339365386962868,5.334317807481663
2024-01-12,-14.557688140869118,4.9133376789832255
2024-01-13,-11.289990488688128,5.625690067088321
2024-01-14,-3.1395076751708757,18.331398013315873
2024-01-15,-15.469418589274065,8.473982186113263
2024-01-16,-22.711426798502583,38.64739047824535
2024-01-17,-24.496860249837216,13.456542773922493
2024-01-18,-22.089448674519833,22.311576196409277
2024-01-19,-24.42292950948077,15.095256329581593
2024-01-20,-22.23507156372068,15.074833534158339
2024-01-21,-22.94777844746905,20.120041455491045
2024-01-22,-22.721904500325497,25.021399436531485
2024-01-23,-18.909121576944965,17.31186170142569
2024-01-24,-17.583720906575497,9.24343154720393
2024-01-25,-15.654709879557268,15.533369755986818
2024-01-26,-15.88599306742348,25.148837307593777
2024-01-27,-18.024360402425106,13.020025417827936
2024-01-28,-18.99130541483559,7.755991508582357
2024-01-29,-22.5354548136393,10.883299452517855
2024-01-30,-27.17088864644366,13.247948132522852
2024-01-31,-25.880445226033505,15.876220061773184
2024-02-01,-19.79969189961749,21.258624072671306
2024-02-02,-17.258701070149716,12.884692483885573
2024-02-03,-17.177736663818337,18.273141806115746
2024-02-04,-9.900864028930641,39.62458918988341
2024-02-05,-4.339926783243793,9.75191135895592
2024-02-06,-10.659637196858702,35.26584797899543
2024-02-07,-14.035907491048155,42.3478965320521
2024-02-08,-11.849978510538714,22.913872792695553
2024-02-09,-2.347896957397438,23.627578169181408
2024-02-10,1.892536417643252,10.07202427835566
2024-02-11,-10.14767176310219,11.375872753888766
2024-02-12,-13.582523091634092,4.053278816100728
2024-02-13,-15.192881011962868,1.2788910943636438
2024-02-14,-6.0814149220784275,14.442638227094804
2024-02-15,-17.785266621907528,30.990034110585437
2024-02-16,-24.055029932657856,2.636281131193957
2024-02-17,-24.45542119344073,2.4415407895366017
2024-02-18,-27.459979756673153,20.794367195624446
2024-02-19,-29.20747604370115,22.609471139561112
2024-02-20,-26.542904917399067,28.296907679544844
2024-02-21,-26.03297589619952,29.06302629959302
2024-02-22,-25.044414265950497,27.752158664800746
2024-02-23,-25.049091720581032,34.192186838526446
2024-02-24,-21.574870808919247,28.631202204068867
2024-02-25,-19.2420092264811,23.692348036408983
2024-02-26,-19.309270604451473,36.36823224368425
2024-02-27,-19.87952016194659,37.93716820957423
2024-02-28,-12.10282173156736,32.185673915340885
2024-02-29,-6.352029546101865,0.8857696401145305
2024-03-01,-6.6693150838215915,5.919876396067494
2024-03-02,-11.334663136800108,20.608677361876794
2024-03-03,-13.536006037394182,14.898019433457696
2024-03-04,-7.263270441691058,11.040724109304898
2024-03-05,-5.172914886474587,3.361295515113549
2024-03-06,-2.3060846964518,10.415773245227884
2024-03-07,-0.16574134826657883,16.041415186187805
2024-03-08,-3.7309466044107844,9.504732265601183
2024-03-09,-7.470458730061826,17.131083953289714
2024-03-10,1.9732363382975489,30.149067147264663
2024-03-11,0.599970753987653,3.143521740371297
2024-03-12,-4.5261781056721775,8.22547718052091
2024-03-13,-8.010504150390602,19.878881729227334
2024-03-14,-7.52738227844236,17.149506573241524
2024-03-15,-8.413952255249,4.919233447790854
2024-03-16,-4.703660074869769,6.384772514471685
2024-03-17,-1.4691903432210058,1.5140406831047184
2024-03-18,1.4143380482991763,2.0936094418086415
2024-03-19,4.175841267903668,9.202834488778741
2024-03-20,-0.09372240702308925,7.582986167088367
2024-03-21,-9.905833307901995,12.551233930949417
2024-03-22,-10.516477966308571,7.458409438239566
2024-03-23,-0.75997136433917,12.654472733361112
2024-03-24,2.0869709014892805,3.883884620548391
2024-03-25,3.6598888397217024,8.450821808681212
2024-03-26,-6.587379201253232,20.077419562826336
2024-03-27,-2.592375183105446,14.042461972955303
2024-03-28,1.1043112436930567,3.914915944973068
2024-03-29,2.4248666127523015,2.8896115280024084
2024-03-30,5.6913728078206605,9.041526508711184
2024-03-31,1.7567967732747622,5.822271934859195
2024-04-01,-1.5207981109618913,5.49350809111517
2024-04-02,2.131647364298525,7.5936316638734676
2024-04-03,3.8784697214762596,4.166107012055565
2024-04-04,5.157549158732119,2.033917282785195
2024-04-05,6.376859919230166,5.927545692334711
2024-04-06,8.475406265258812,42.70117686539137
2024-04-07,4.5013080596924055,62.471793092599306
2024-04-08,0.08891321818036128,11.195295003629225
2024-04-09,10.511758422851585,31.810888299990136
2024-04-10,4.021413421630882,10.146647584066764
2024-04-11,-0.23834266662595383,5.234826927748752
2024-04-12,-3.6690130869547297,5.440866960609935
2024-04-13,2.0294293721517156,8.194588431795845
2024-04-14,7.747165934244815,2.9764603160955545
