Date,Mean_UV,Variance_UV
2024-02-29,12127.333333333334,355917172.88888884
2024-03-01,11857.0,327151095.0
2024-03-02,11712.0,308451392.0
2024-03-03,13208.666666666666,420772922.2222223
2024-03-04,13855.333333333334,420278788.8888888
2024-03-05,15982.0,564475249.3333334
2024-03-06,17647.0,655710940.3333334
2024-03-07,18865.666666666668,732708661.2222222
2024-03-08,18182.333333333332,646331946.5555557
2024-03-09,18504.333333333332,671650050.5555556
2024-03-10,20880.0,849476602.6666666
2024-03-11,21028.0,831732016.0
2024-03-12,22051.333333333332,886591092.888889
2024-03-13,23919.333333333332,1100498858.2222223
2024-03-14,26799.666666666668,1284780573.2222223
2024-03-15,27612.0,1329732976.0
2024-03-16,28280.333333333332,1400963543.888889
2024-03-17,26560.0,1175250181.3333333
2024-03-18,24793.0,978577905.6666666
2024-03-19,26126.333333333332,1111677359.888889
2024-03-20,31855.333333333332,1682775471.555556
2024-03-21,31418.333333333332,1518826839.888889
2024-03-22,35662.0,1986198396.0
2024-03-23,35594.333333333336,1955643479.8888884
2024-03-24,31858.666666666668,1602642184.888889
2024-03-25,36819.666666666664,2035643119.888889
2024-03-26,36301.333333333336,1828764894.2222223
2024-03-27,40708.0,2382473338.6666665
2024-03-28,41562.666666666664,2299917960.888889
2024-03-29,44021.666666666664,2707185095.888889
2024-03-30,45767.666666666664,2839837490.555556
2024-03-31,41188.0,2128858218.6666667
2024-04-01,46525.333333333336,3013833635.5555553
2024-04-02,47965.666666666664,2978849613.2222233
2024-04-03,48937.333333333336,2936554088.888889
2024-04-04,50674.666666666664,3319855646.222223
2024-04-05,57836.0,4001629178.6666665
2024-04-06,45540.666666666664,2263080362.222222
2024-04-07,55693.333333333336,3680940488.888888
2024-04-08,58996.666666666664,4081672394.2222233
2024-04-09,52528.666666666664,3153087844.8888893
2024-04-10,61281.0,4600955425.666667
2024-04-11,66434.33333333333,4758226951.888888
2024-04-12,63355.0,4340674521.666667
2024-04-13,65126.0,4367021484.0
2024-04-14,68567.66666666667,4799392039.888888
2024-04-15,61392.666666666664,3927907967.555556
2024-04-16,66458.66666666667,4923204856.888888
2024-04-17,76420.33333333333,5927467407.888889
2024-04-18,81759.33333333333,6569069764.88889
2024-04-19,81100.33333333333,6323543285.222221
2024-04-20,75555.33333333333,5127744847.555556
2024-04-21,67126.0,3912713148.0
2024-04-22,69558.33333333333,4039322949.2222214
2024-04-23,76222.33333333333,5278832890.555556
2024-04-24,81482.0,6091818129.333333
2024-04-25,84888.33333333333,6123120717.222221
2024-04-26,84157.33333333333,6203608339.555556
2024-04-27,81164.66666666667,6110850980.888889
2024-04-28,95624.0,7982643509.333333
2024-04-29,102510.0,8412564716.0
2024-04-30,103950.33333333333,8511842618.555557
2024-05-01,102008.33333333333,8091781031.888889
2024-05-02,106230.66666666667,8625591870.22222
2024-05-03,108061.66666666667,8737340674.555555
2024-05-04,108928.33333333333,8734461197.222223
2024-05-05,96232.66666666667,6694991663.555553
2024-05-06,92935.66666666667,5488286519.888888
2024-05-07,72692.33333333333,4007132634.5555553
2024-05-08,78204.33333333333,4076051530.555556
2024-05-09,91830.33333333333,6085979125.222221
2024-05-10,88710.0,5700715548.0
2024-05-11,81366.33333333333,4154757909.222223
2024-05-12,90638.66666666667,5955614782.222221
2024-05-13,106982.66666666667,8201390152.888888
2024-05-14,96099.33333333333,5183568714.222222
2024-05-15,90114.66666666667,4876539939.555556
2024-05-16,96700.33333333333,5806639509.222222
2024-05-17,101768.0,5613681685.333333
2024-05-18,114711.0,7571698332.333333
2024-05-19,125174.0,9172022705.333334
2024-05-20,130677.0,9786016468.333334
2024-05-21,113660.66666666667,9160203839.555555
2024-05-22,134934.0,9782915132.0
2024-05-23,119878.33333333333,7534056602.555556
2024-05-24,95235.0,5267445897.666667
2024-05-25,98586.33333333333,6574976397.222222
2024-05-26,136028.0,9257170128.0
2024-05-27,137898.0,9787965553.333334
2024-05-28,128999.0,8758899948.333334
2024-05-29,124731.33333333333,7497367588.888889
2024-05-30,114649.0,6916435185.666667
2024-05-31,113814.0,5575101766.666667
2024-06-01,92461.33333333333,6639282691.555556
2024-06-02,122578.0,7455601510.666667
2024-06-03,98970.66666666667,5108697107.555554
2024-06-04,104839.33333333333,5720500180.888889
2024-06-05,110108.0,7028569045.333333
2024-06-06,97202.33333333333,4761379351.888888
2024-06-07,111060.33333333333,6846567087.888889
2024-06-08,125109.0,7043377055.0
2024-06-09,120149.0,5637044431.0
2024-06-10,112457.33333333333,7178701027.555556
2024-06-11,123735.0,6294679740.333333
2024-06-12,79567.0,2937877404.3333335
2024-06-13,40614.0,552508758.6666666
2024-06-14,69138.33333333333,5562803261.222222
2024-06-15,61369.333333333336,1835321059.5555553
2024-06-16,55264.333333333336,1240262258.5555556
2024-06-17,56635.333333333336,1986371444.8888886
2024-06-18,106308.0,6788832704.0
2024-06-19,110008.0,4687706341.333333
2024-06-20,55943.666666666664,1782541751.8888893
2024-06-21,91453.33333333333,6069996814.222222
2024-06-22,81836.33333333333,2731065722.5555553
2024-06-23,48898.0,1204916625.3333333
2024-06-24,70583.66666666667,2287441058.555556
2024-06-25,112990.66666666667,5555967080.888887
2024-06-26,92989.66666666667,2981257127.8888893
2024-06-27,88932.33333333333,5628992826.555554
2024-06-28,123431.33333333333,7134430495.555556
2024-06-29,90218.33333333333,3958516290.555556
2024-06-30,71036.66666666667,2487559306.222223
2024-07-01,105522.66666666667,5200462339.555556
2024-07-02,41094.333333333336,759559951.8888885
2024-07-03,69434.0,3382988934.6666665
2024-07-04,68812.66666666667,1854510858.222222
2024-07-05,97637.66666666667,4734011591.888888
2024-07-06,97420.0,3861638336.0
2024-07-07,66043.0,2001094601.6666667
2024-07-08,67782.66666666667,2127159278.2222223
2024-07-09,111872.66666666667,6961516788.888888
2024-07-10,93663.33333333333,4143262426.222223
2024-07-11,102239.0,4267960439.0
2024-07-12,92313.66666666667,5500725989.222222
2024-07-13,109575.66666666667,5612919037.222221
2024-07-14,97594.0,4542612182.666667
2024-07-15,96179.33333333333,3868587519.555556
2024-07-16,68175.33333333333,3415259658.2222214
2024-07-17,42397.333333333336,705837523.5555557
2024-07-18,62820.0,2352824997.3333335
2024-07-19,57047.666666666664,1714579906.5555553
2024-07-20,53786.333333333336,1567502567.888889
2024-07-21,58007.0,2411197655.0
2024-07-22,78771.33333333333,2886735279.555556
2024-07-23,75092.33333333333,4203904250.555555
2024-07-24,80514.33333333333,5578533618.555556
2024-07-25,97529.33333333333,6187373571.555556
2024-07-26,100910.33333333333,6061999407.888888
2024-07-27,92449.0,5473565772.333333
2024-07-28,73030.0,3800161958.6666665
2024-07-29,57117.333333333336,2153609203.555556
2024-07-30,54562.0,2233768854.6666665
2024-07-31,41384.333333333336,1148852845.222222
2024-08-01,43713.0,1500320065.6666667
2024-08-02,64721.0,3784441580.3333335
2024-08-03,68920.0,2968362421.3333335
2024-08-04,70907.66666666667,3626786170.5555553
2024-08-05,21709.333333333332,586231827.5555559
2024-08-06,11643.666666666666,132747594.55555558
2024-08-07,29202.666666666668,1386723923.5555556
2024-08-08,46798.333333333336,1806440725.222222
2024-08-09,36962.666666666664,1198405150.2222223
2024-08-10,40170.0,1128399249.3333333
2024-08-11,42218.0,1344524028.0
2024-08-12,38746.666666666664,1308129379.5555558
2024-08-13,50508.666666666664,2484539284.888889
2024-08-14,78020.0,5064103616.0
2024-08-15,78098.0,5122837244.0
2024-08-16,76666.0,5030396289.333333
2024-08-17,64532.666666666664,3428281466.222223
