Date,Mean_UV,Variance_UV
2024-08-16,49073.0,1340949559.0
2024-08-17,51051.333333333336,1585469967.5555553
2024-08-18,56194.0,1786917638.6666667
2024-08-19,47728.333333333336,1581514845.222222
2024-08-20,43994.333333333336,1230873298.555555
2024-08-21,40767.0,1206767991.0
2024-08-22,49563.333333333336,1610116959.555555
2024-08-23,35264.666666666664,1112869210.2222219
2024-08-24,21969.333333333332,390392787.5555556
2024-08-25,34491.666666666664,902784138.5555557
2024-08-26,41791.0,1601916609.6666667
2024-08-27,29367.333333333332,1133470063.555555
2024-08-28,21030.666666666668,517294744.88888884
2024-08-29,28242.0,850471990.6666666
2024-08-30,23679.666666666668,770147682.5555555
2024-08-31,31398.666666666668,859720302.2222223
2024-09-01,28282.666666666668,683465614.2222222
2024-09-02,21606.333333333332,525130677.22222215
2024-09-03,21908.333333333332,488973983.888889
2024-09-04,16636.666666666668,297357007.5555555
2024-09-05,12327.666666666666,177500407.8888889
2024-09-06,20832.333333333332,445181906.5555555
2024-09-07,21587.666666666668,507645098.5555554
2024-09-08,21370.333333333332,500885554.55555564
2024-09-09,17827.0,384745897.6666667
2024-09-10,22642.333333333332,650000946.5555556
2024-09-11,17613.0,376226521.6666667
2024-09-12,16167.666666666666,310557874.5555556
2024-09-13,15650.333333333334,290630439.8888889
2024-09-14,9908.0,195288906.66666666
2024-09-15,12713.333333333334,271151934.22222215
2024-09-16,16483.333333333332,458089994.22222227
2024-09-17,13307.333333333334,245959343.55555555
2024-09-18,10424.333333333334,152832786.5555555
2024-09-19,12564.333333333334,247471455.88888887
2024-09-20,13112.0,252550320.0
2024-09-21,13631.0,313481121.6666667
2024-09-22,13838.0,317279377.3333333
2024-09-23,12837.666666666666,252365565.2222223
2024-09-24,9757.333333333334,162116414.22222218
2024-09-25,9493.333333333334,154553774.22222218
2024-09-26,8298.666666666666,113438622.22222225
2024-09-27,9102.0,177441654.66666666
2024-09-28,10878.0,221988790.66666666
2024-09-29,9353.0,164195175.0
2024-09-30,7207.0,100406993.66666667
2024-10-01,7102.333333333333,111317423.88888891
2024-10-02,7186.333333333333,111858269.22222222
2024-10-03,6759.0,100464652.33333333
2024-10-04,6742.333333333333,104091482.55555557
2024-10-05,6442.666666666667,97486936.88888888
2024-10-06,4584.333333333333,51029111.888888925
2024-10-07,3463.0,32590625.666666668
2024-10-08,2737.0,19620983.0
2024-10-09,2909.3333333333335,25819331.555555552
2024-10-10,2766.3333333333335,22306650.55555555
2024-10-11,2801.3333333333335,23639219.555555552
2024-10-12,2595.3333333333335,21990794.222222213
2024-10-13,2655.6666666666665,24211581.222222228
2024-10-14,2100.6666666666665,15593226.222222226
2024-10-15,1597.0,9897529.666666666
2024-10-16,1657.3333333333333,11436382.222222222
2024-10-17,1361.6666666666667,7965605.222222221
2024-10-18,1112.6666666666667,5914868.888888889
2024-10-19,865.3333333333334,3902520.8888888885
2024-10-20,584.3333333333334,1928514.5555555553
2024-10-21,368.3333333333333,881122.5555555555
2024-10-22,155.66666666666666,180719.88888888888
2024-10-23,68.0,53696.0
2024-10-24,1.3333333333333333,40.88888888888889
2024-10-25,0.0,0.0
2024-10-26,0.0,0.0
2024-10-27,0.0,0.0
2024-10-28,0.0,0.0
2024-10-29,0.0,0.0
2024-10-30,0.0,0.0
2024-10-31,0.0,0.0
2024-11-01,0.0,0.0
2024-11-02,0.0,0.0
2024-11-03,0.0,0.0
2024-11-04,0.0,0.0
2024-11-05,0.0,0.0
2024-11-06,0.0,0.0
2024-11-07,0.0,0.0
2024-11-08,0.0,0.0
2024-11-09,0.0,0.0
2024-11-10,0.0,0.0
2024-11-11,0.0,0.0
2024-11-12,0.0,0.0
2024-11-13,0.0,0.0
2024-11-14,0.0,0.0
2024-11-15,0.0,0.0
2024-11-16,0.0,0.0
2024-11-17,0.0,0.0
2024-11-18,0.0,0.0
2024-11-19,0.0,0.0
2024-11-20,0.0,0.0
2024-11-21,0.0,0.0
2024-11-22,0.0,0.0
2024-11-23,0.0,0.0
2024-11-24,0.0,0.0
2024-11-25,0.0,0.0
2024-11-26,0.0,0.0
2024-11-27,0.0,0.0
2024-11-28,0.0,0.0
2024-11-29,0.0,0.0
2024-11-30,0.0,0.0
2024-12-01,0.0,0.0
2024-12-02,0.0,0.0
2024-12-03,0.0,0.0
2024-12-04,0.0,0.0
2024-12-05,0.0,0.0
2024-12-06,0.0,0.0
2024-12-07,0.0,0.0
2024-12-08,0.0,0.0
2024-12-09,0.0,0.0
2024-12-10,0.0,0.0
2024-12-11,0.0,0.0
2024-12-12,0.0,0.0
2024-12-13,0.0,0.0
2024-12-14,0.0,0.0
2024-12-15,0.0,0.0
2024-12-16,0.0,0.0
2024-12-17,0.0,0.0
2024-12-18,0.0,0.0
2024-12-19,0.0,0.0
2024-12-20,0.0,0.0
2024-12-21,0.0,0.0
2024-12-22,0.0,0.0
2024-12-23,0.0,0.0
2024-12-24,0.0,0.0
2024-12-25,0.0,0.0
2024-12-26,0.0,0.0
2024-12-27,0.0,0.0
2024-12-28,0.0,0.0
2024-12-29,0.0,0.0
2024-12-30,0.0,0.0
2024-12-31,0.0,0.0
